launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,9,9,"{""alpha"": 0.05, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.6101694915254238,0.5945945945945946,42,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,10,10,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.4745762711864407,0.2702702702702703,17,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,11,11,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.6101694915254238,0.4324324324324324,40,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,12,12,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.6610169491525424,0.5675675675675675,7,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,13,13,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.6271186440677966,0.4054054054054054,18,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,14,14,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.3898305084745763,0.2702702702702703,46,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,15,15,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.4745762711864407,0.2972972972972973,56,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,16,16,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.5254237288135594,0.6486486486486487,7,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,17,17,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.6610169491525424,0.5405405405405406,27,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,18,18,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.6101694915254238,0.3513513513513513,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,Texas,GLANT_v2,19,19,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.6610169491525424,0.5135135135135135,10,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/Texas/GLANT_v2/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,0,0,"{""alpha"": 0.3, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.5357142857142857,0.3333333333333333,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,1,1,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,13,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,2,2,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,3,3,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,4,4,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,5,5,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,6,6,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,28,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,7,7,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,8,8,"{""alpha"": 0.3, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,9,9,"{""alpha"": 0.3, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,10,10,"{""alpha"": 0.5, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,11,11,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,6,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,12,12,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,13,13,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,14,14,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,15,15,"{""alpha"": 0.75, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,16,16,"{""alpha"": 0.75, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.3333333333333333,3,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,17,17,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,18,18,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v1,19,19,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v1/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,0,0,"{""alpha"": 0.1, ""dropout"": 0.5, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,1,1,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.1785714285714285,0.2777777777777778,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_001/seed_1/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,2,2,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_002/seed_2/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,3,3,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_003/seed_3/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,4,4,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,9,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_004/seed_4/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,5,5,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_005/seed_5/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,6,6,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_006/seed_6/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,7,7,"{""alpha"": 0.5, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_007/seed_7/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,8,8,"{""alpha"": 1.0, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.5, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_008/seed_8/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,9,9,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_009/seed_9/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,10,10,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.5357142857142857,0.3333333333333333,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_010/seed_10/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,11,11,"{""alpha"": 0.5, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,10,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_011/seed_11/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,12,12,"{""alpha"": 0.1, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 1.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 2}",0.5,0.4444444444444444,11,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_012/seed_12/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,13,13,"{""alpha"": 0.5, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_013/seed_13/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,14,14,"{""alpha"": 0.75, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.1, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 75000, ""num_layers"": 3}",0.5357142857142857,0.4166666666666667,1,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_014/seed_14/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,15,15,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 2}",0.5357142857142857,0.3333333333333333,2,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_015/seed_15/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,16,16,"{""alpha"": 0.3, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.5, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 10000, ""num_layers"": 3}",0.5357142857142857,0.3333333333333333,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_016/seed_16/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,17,17,"{""alpha"": 0.03, ""dropout"": 0.7, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 25000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,0,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_017/seed_17/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,18,18,"{""alpha"": 1.0, ""dropout"": 0.3, ""heads"": 8, ""hidden_channels"": 64, ""lambda_higher"": 0.0, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 10000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,14,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_018/seed_18/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,AIFB,GLANT_v2,19,19,"{""alpha"": 0.03, ""dropout"": 0.5, ""heads"": 8, ""hidden_channels"": 32, ""lambda_higher"": 0.25, ""max_hops"": 3, ""norm"": ""none"", ""num_edges"": 50000, ""num_layers"": 2}",0.5357142857142857,0.4166666666666667,31,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/AIFB/GLANT_v2/hpo_trial_019/seed_19/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,0,0,"{""alpha"": 0.05, ""dropout"": 0.3, ""heads"": 4, ""hidden_channels"": 32, ""max_hops"": 2, ""norm"": ""none"", ""num_edges"": 75000, ""num_layers"": 3}",0.6075,0.5500287521564118,33,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_000/seed_0/run_0
20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant,IMDB,GLANT_v1,1,1,"{""alpha"": 0.1, ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""max_hops"": 3, ""norm"": ""layernorm"", ""num_edges"": 50000, ""num_layers"": 3}",0.615,0.5580793559516963,24,Accuracy,higher,results/launches/20260429T062912_hpo_cora-citeseer-texas-aifb-imdb-acm_glant/raw/IMDB/GLANT_v1/hpo_trial_001/seed_1/run_0
